,FileName,CMin,CMax,RMin,RMax,ClassName
1356,malaria/images/7db1373d-5bbf-47e6-ab40-30cba7678745.png,220,366,866,1010,gametocyte
1357,malaria/images/7db1373d-5bbf-47e6-ab40-30cba7678745.png,1092,1199,137,215,difficult
1358,malaria/images/939ad732-d7c5-4339-b087-4335b49d6a3c.png,221,355,502,644,trophozoite
1359,malaria/images/0d098413-6911-4535-b70a-3c3effd8cf49.png,141,270,692,862,difficult
1360,malaria/images/72088c26-d2dd-4906-b791-b8947fc7fbe4.png,1273,1460,454,654,trophozoite
1361,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,738,871,112,248,trophozoite
1362,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,970,1112,548,681,trophozoite
1363,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,23,152,95,242,trophozoite
1364,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,131,288,165,281,trophozoite
1365,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,172,299,342,442,trophozoite
1366,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,524,641,394,582,trophozoite
1367,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,968,1110,546,678,trophozoite
1368,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,1342,1441,165,281,leukocyte
1369,malaria/images/d8632217-ec33-4d0a-98e6-427824c58869.png,1439,1523,190,295,leukocyte
1370,malaria/images/815bf40c-371a-4d34-aa41-c549c8221881.png,883,1048,743,879,difficult
1371,malaria/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,188,388,410,505,trophozoite
1372,malaria/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,496,678,684,829,trophozoite
1373,malaria/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,1369,1498,537,655,trophozoite
1374,malaria/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,843,970,959,1074,trophozoite
1375,malaria/images/fcc2b245-f47f-447f-8527-275b0005677c.png,718,854,70,209,difficult
1376,malaria/images/fcc2b245-f47f-447f-8527-275b0005677c.png,538,707,964,1146,difficult
1377,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,1386,1512,839,954,leukocyte
1378,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,434,573,952,1085,gametocyte
1379,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,1432,1579,714,842,trophozoite
1380,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,41,175,949,1108,trophozoite
1381,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,1099,1253,575,702,trophozoite
1382,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,559,687,677,820,ring
1383,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,922,1063,738,866,trophozoite
1384,malaria/images/bbecf1a8-a728-4c83-87f8-4dfbac0a1e03.png,47,188,453,603,trophozoite
1385,malaria/images/21417261-475a-456f-b03f-57ac85a6e106.png,1033,1161,295,420,ring
1386,malaria/images/21417261-475a-456f-b03f-57ac85a6e106.png,1009,1137,582,708,ring
1387,malaria/images/21417261-475a-456f-b03f-57ac85a6e106.png,885,1017,772,897,ring
1388,malaria/images/dd944a6b-c1d3-4f9f-bbdc-3709707984f7.png,585,713,153,282,difficult
1389,malaria/images/edd09b2e-2673-4405-8ac0-e476e003e96a.png,837,956,1037,1170,schizont
1390,malaria/images/edd09b2e-2673-4405-8ac0-e476e003e96a.png,429,583,27,204,schizont
1391,malaria/images/edd09b2e-2673-4405-8ac0-e476e003e96a.png,832,941,381,520,difficult
1392,malaria/images/edd09b2e-2673-4405-8ac0-e476e003e96a.png,706,857,847,993,trophozoite
1393,malaria/images/edd09b2e-2673-4405-8ac0-e476e003e96a.png,1365,1519,418,599,trophozoite
1394,malaria/images/edd09b2e-2673-4405-8ac0-e476e003e96a.png,646,792,937,1085,difficult
1395,malaria/images/da111ca5-520f-4ea8-97ad-ae5fce58ee91.png,862,1061,388,578,trophozoite
1396,malaria/images/02fb5e19-6f94-4787-bb78-e550a29a3cbd.png,155,305,863,1019,schizont
1397,malaria/images/63055d1b-5221-4c80-8b39-37ac069a1b5c.png,1013,1116,191,329,ring
1398,malaria/images/9e0e1928-d19a-4100-b093-0b962ac09e05.png,86,178,364,490,trophozoite
1399,malaria/images/9e0e1928-d19a-4100-b093-0b962ac09e05.png,348,468,409,540,difficult
1400,malaria/images/9e0e1928-d19a-4100-b093-0b962ac09e05.png,1260,1418,691,828,trophozoite
1401,malaria/images/9e0e1928-d19a-4100-b093-0b962ac09e05.png,992,1148,34,150,trophozoite
1402,malaria/images/9e0e1928-d19a-4100-b093-0b962ac09e05.png,1326,1450,1022,1172,trophozoite
1403,malaria/images/9ebd623d-5534-4dd9-bff8-cdedf322db35.png,1208,1336,997,1116,ring
1404,malaria/images/9ebd623d-5534-4dd9-bff8-cdedf322db35.png,801,923,187,310,trophozoite
1405,malaria/images/997eabd9-55bf-4683-83c4-4cee4673a4ef.png,528,664,1011,1138,trophozoite
1406,malaria/images/997eabd9-55bf-4683-83c4-4cee4673a4ef.png,1063,1241,975,1074,trophozoite
1407,malaria/images/997eabd9-55bf-4683-83c4-4cee4673a4ef.png,212,331,79,208,trophozoite
1408,malaria/images/997eabd9-55bf-4683-83c4-4cee4673a4ef.png,295,445,603,744,trophozoite
1409,malaria/images/820bbfea-3dae-46fc-b61a-3d0ed2ea01c2.png,1089,1258,564,703,schizont
1410,malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png,41,138,26,133,leukocyte
1411,malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png,1102,1222,932,1072,trophozoite
1412,malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png,1428,1534,394,537,trophozoite
1413,malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png,170,269,995,1165,trophozoite
1414,malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png,753,877,154,304,trophozoite
1415,malaria/images/58ced55c-bf0d-4204-b6b2-4f8992d92779.png,338,440,41,165,trophozoite
1416,malaria/images/1dd3e6dd-343f-4cc9-b0ed-e4d27fb36f0a.png,731,902,604,737,schizont
1417,malaria/images/477e541c-0519-4542-9b13-8ee7922644d3.png,236,395,367,514,ring
1418,malaria/images/3e753a44-3264-438c-8389-a7822e4a84cc.png,894,1026,169,317,difficult
1419,malaria/images/3e753a44-3264-438c-8389-a7822e4a84cc.png,495,623,519,682,trophozoite
1420,malaria/images/3e753a44-3264-438c-8389-a7822e4a84cc.png,1146,1276,939,1104,schizont
1421,malaria/images/f7231477-f2c1-439a-9c8b-204de07686a4.png,783,962,626,766,schizont
1422,malaria/images/f7231477-f2c1-439a-9c8b-204de07686a4.png,519,661,643,797,trophozoite
1423,malaria/images/06cd484f-e864-4fee-8819-688b45eed98e.png,822,932,248,407,trophozoite
1424,malaria/images/78ac1e98-7062-4e27-8d58-25c392cae889.png,708,846,792,926,gametocyte
1425,malaria/images/afbb264e-ff60-443a-83f5-49d09be1b835.png,1098,1246,122,272,schizont
1426,malaria/images/6b5ed184-cb15-4d54-93bb-9a3ca00184a1.png,1160,1324,113,258,trophozoite
1427,malaria/images/5a105b89-c592-4d78-b208-7db6c6572752.png,1172,1291,85,203,ring
1428,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,603,761,1033,1158,trophozoite
1429,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,784,901,14,161,trophozoite
1430,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,61,175,232,355,trophozoite
1431,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1195,1314,886,1041,trophozoite
1432,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,771,936,603,696,ring
1433,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,655,818,503,644,trophozoite
1434,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1061,1183,487,598,trophozoite
1435,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,1115,1235,589,705,trophozoite
1436,malaria/images/ab27173b-6e30-4957-bd68-29194328fd39.png,238,378,961,1101,trophozoite
1437,malaria/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1021,1104,355,445,leukocyte
1438,malaria/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,16,159,658,818,trophozoite
1439,malaria/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1304,1432,168,314,trophozoite
1440,malaria/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,210,417,623,749,trophozoite
1441,malaria/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,1183,1311,638,738,trophozoite
1442,malaria/images/eba73bff-fbe1-436d-9a5f-0a61331a0ea2.png,605,729,911,1020,ring
1443,malaria/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,1357,1510,636,764,schizont
1444,malaria/images/1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,632,790,836,993,schizont
1445,malaria/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,390,505,901,1039,ring
1446,malaria/images/05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,616,730,967,1108,ring
1447,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,907,1042,127,243,ring
1448,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,494,666,1036,1159,trophozoite
1449,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1299,1450,911,1027,trophozoite
1450,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,644,775,548,673,trophozoite
1451,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,152,288,963,1108,trophozoite
1452,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,365,483,1018,1158,trophozoite
1453,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1271,1435,687,843,trophozoite
1454,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,698,866,41,195,ring
1455,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,1192,1303,168,317,trophozoite
1456,malaria/images/913099c5-8085-4908-bf4b-1f098bbfcf66.png,143,274,288,424,trophozoite
1457,malaria/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1052,1178,176,304,trophozoite
1458,malaria/images/71204a6d-814e-44b6-9cee-7b979f478021.png,66,212,786,902,trophozoite
1459,malaria/images/71204a6d-814e-44b6-9cee-7b979f478021.png,1176,1305,274,406,trophozoite
1460,malaria/images/71204a6d-814e-44b6-9cee-7b979f478021.png,601,738,53,160,trophozoite
1461,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1419,1517,278,369,leukocyte
1462,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,739,868,276,387,leukocyte
1463,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1085,1254,890,1023,ring
1464,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,815,937,1042,1191,trophozoite
1465,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,441,603,954,1087,trophozoite
1466,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,254,377,772,911,trophozoite
1467,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,229,370,0,145,trophozoite
1468,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,764,933,8,116,trophozoite
1469,malaria/images/6fa2b30f-9b89-46ac-9b79-c0bc105d4271.png,1185,1309,111,284,trophozoite
1470,malaria/images/e13f2327-fbf4-4d84-a8c1-09cb1e449c8c.png,590,723,993,1126,trophozoite
1471,malaria/images/9c4cb048-d64a-4b7f-84ff-ca28a8084fc7.png,649,816,459,598,trophozoite
1472,malaria/images/f3d84be2-8af0-4d62-9f72-23d3dc08cbbe.png,305,452,223,389,gametocyte
1473,malaria/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,579,710,880,991,ring
1474,malaria/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,946,1069,496,607,ring
1475,malaria/images/55836297-fc8e-4e00-9767-0d12b86e4604.png,1213,1341,194,313,ring
1476,malaria/images/03359d4d-69cb-4146-8286-ca7399366f97.png,1100,1256,234,366,difficult
1477,malaria/images/bc832bde-d3ea-4a8e-be90-7a3329dcc314.png,694,824,797,965,schizont
1478,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,814,913,599,689,leukocyte
1479,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,392,501,69,188,ring
1480,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,334,455,430,559,trophozoite
1481,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,380,518,301,457,gametocyte
1482,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,1035,1185,58,167,trophozoite
1483,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,116,234,484,612,trophozoite
1484,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,505,693,657,777,ring
1485,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,770,909,777,995,trophozoite
1486,malaria/images/5dec0204-af81-44ef-a942-8a173669c123.png,1189,1348,992,1131,trophozoite
1487,malaria/images/df3d98b9-3dd7-4107-8d4a-ae1b7f247793.png,809,912,715,850,ring
1488,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,945,1074,927,1055,trophozoite
1489,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1432,1546,431,576,trophozoite
1490,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,603,767,517,616,trophozoite
1491,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,156,286,607,795,trophozoite
1492,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1067,1183,247,385,trophozoite
1493,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1120,1321,1040,1144,trophozoite
1494,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,313,474,292,390,trophozoite
1495,malaria/images/a9daf82a-a46d-4296-bd72-2c374ed0a193.png,1358,1498,295,426,trophozoite
1496,malaria/images/99b13257-b9d9-422f-8262-802da0bdc510.png,392,551,884,1054,trophozoite
1497,malaria/images/99b13257-b9d9-422f-8262-802da0bdc510.png,745,887,411,570,difficult
1498,malaria/images/28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png,1063,1179,733,869,schizont
1499,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1245,1384,831,982,trophozoite
1500,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,805,935,318,442,trophozoite
1501,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,262,389,229,359,trophozoite
1502,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,319,449,920,1057,trophozoite
1503,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1328,1480,509,684,trophozoite
1504,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,1504,1600,222,356,trophozoite
1505,malaria/images/f2574be3-81c6-4fc3-8a40-0230d1264f52.png,96,233,625,746,trophozoite
1506,malaria/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,758,879,124,268,difficult
1507,malaria/images/9842445c-5899-4189-9f2e-3a3a179fdad3.png,1276,1401,983,1108,trophozoite
1508,malaria/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1188,1272,990,1092,trophozoite
1509,malaria/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,50,178,665,786,trophozoite
1510,malaria/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1440,1575,169,311,trophozoite
1511,malaria/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,133,258,844,957,trophozoite
1512,malaria/images/5e17f8e6-fd8d-426c-b444-1515d14f04b7.png,1095,1198,1019,1116,trophozoite
1513,malaria/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,105,215,123,230,leukocyte
1514,malaria/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,554,685,330,445,trophozoite
1515,malaria/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,1320,1443,332,450,trophozoite
1516,malaria/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,374,519,884,1008,trophozoite
1517,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,28,155,170,298,ring
1518,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1470,1558,418,526,leukocyte
1519,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1257,1386,1003,1130,difficult
1520,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,566,676,143,302,trophozoite
1521,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,682,777,588,674,gametocyte
1522,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,988,1144,468,685,trophozoite
1523,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,575,727,948,1117,trophozoite
1524,malaria/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,1397,1546,881,1018,trophozoite
1525,malaria/images/8b89b3fc-95ef-4f2e-b94b-0291dbffe0f4.png,460,641,99,197,difficult
1526,malaria/images/3d32a988-449d-4d58-b71f-abbfdc3f2fbc.png,240,418,885,1020,trophozoite
1527,malaria/images/3d32a988-449d-4d58-b71f-abbfdc3f2fbc.png,1310,1506,167,295,trophozoite
1528,malaria/images/f01f6659-2114-4801-9d28-1f411432a589.png,698,834,483,617,difficult
1529,malaria/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,261,390,241,364,schizont
1530,malaria/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,40,154,647,760,trophozoite
1531,malaria/images/a2de1248-7bc0-44dc-b508-70a357eedd68.png,1324,1493,131,263,trophozoite
1532,malaria/images/833b1d3e-d389-4d0f-8638-6aca5b89f917.png,382,514,533,658,schizont
1533,malaria/images/e98ea067-82b5-4a0d-87bf-b4bbdc10ddab.png,1428,1574,690,835,trophozoite
1534,malaria/images/c956e531-6805-4fe1-b61c-8b96a9815a77.png,1108,1242,583,694,trophozoite
1535,malaria/images/c956e531-6805-4fe1-b61c-8b96a9815a77.png,1280,1419,1,119,trophozoite
1536,malaria/images/c956e531-6805-4fe1-b61c-8b96a9815a77.png,188,340,693,811,trophozoite
1537,malaria/images/6b4c79f5-b194-4586-be9f-e339c5af4188.png,666,781,586,763,trophozoite
1538,malaria/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1316,1453,849,966,leukocyte
1539,malaria/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,163,296,546,683,trophozoite
1540,malaria/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,777,984,773,907,trophozoite
1541,malaria/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,1188,1294,512,603,trophozoite
1542,malaria/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,558,693,829,954,trophozoite
1543,malaria/images/0906111b-bac7-4541-a6dc-da435c0724a8.png,705,839,1015,1149,trophozoite
1544,malaria/images/ef8fcfa4-8466-4186-8c69-f5f4904eb489.png,1328,1442,205,322,leukocyte
1545,malaria/images/cc275c45-7511-4070-84af-10b8ffebda53.png,299,480,648,810,schizont
1546,malaria/images/93f40356-5676-45d3-8e83-8028708c93ba.png,132,257,645,770,gametocyte
1547,malaria/images/93f40356-5676-45d3-8e83-8028708c93ba.png,590,724,718,876,trophozoite
1548,malaria/images/93f40356-5676-45d3-8e83-8028708c93ba.png,1389,1525,310,428,trophozoite
1549,malaria/images/d64cd75a-df26-44d5-ac25-69061a4e4d57.png,763,888,1028,1150,ring
1550,malaria/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,317,446,520,644,difficult
1551,malaria/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,298,429,669,801,trophozoite
1552,malaria/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,1321,1437,297,422,ring
1553,malaria/images/ad8731b7-0dae-4983-9dc6-dec31767d761.png,399,524,320,433,difficult
1554,malaria/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png,1163,1300,899,1005,gametocyte
1555,malaria/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png,50,165,1013,1146,trophozoite
1556,malaria/images/216f9d43-6869-4ba1-9106-4f5ea6aac223.png,529,652,850,978,trophozoite
1557,malaria/images/b4f3b2a4-f4b9-48de-ac5d-0e681b77be27.png,183,285,681,788,ring
1558,malaria/images/b4f3b2a4-f4b9-48de-ac5d-0e681b77be27.png,1102,1193,964,1049,trophozoite
1559,malaria/images/baa87bf8-786c-444c-81e8-9fa0a41d8149.png,1350,1469,611,774,trophozoite
1560,malaria/images/baa87bf8-786c-444c-81e8-9fa0a41d8149.png,968,1099,4,125,trophozoite
1561,malaria/images/d0347b49-8f98-4632-a384-1a4f57ac6374.png,418,514,495,586,trophozoite
1562,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,640,756,26,156,trophozoite
1563,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1424,1536,756,857,trophozoite
1564,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,934,1061,701,841,trophozoite
1565,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,891,1014,249,357,trophozoite
1566,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,700,822,703,820,gametocyte
1567,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,839,984,324,478,trophozoite
1568,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,1305,1555,986,1140,leukocyte
1569,malaria/images/592c941a-aa54-4971-b499-dc47356f80a3.png,376,442,97,199,trophozoite
1570,malaria/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,340,458,379,492,ring
1571,malaria/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,768,872,173,297,difficult
1572,malaria/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,120,240,280,403,ring
1573,malaria/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,753,908,292,430,trophozoite
1574,malaria/images/f07174a5-f799-4286-ac43-5b0f5c5777ac.png,1340,1456,501,611,trophozoite
1575,malaria/images/d67398c5-8b0e-463f-a04e-8583c820786c.png,1041,1236,972,1131,leukocyte
1576,malaria/images/d67398c5-8b0e-463f-a04e-8583c820786c.png,333,454,41,179,trophozoite
1577,malaria/images/d67398c5-8b0e-463f-a04e-8583c820786c.png,637,717,257,420,ring
1578,malaria/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,1075,1181,251,349,ring
1579,malaria/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,32,144,864,991,leukocyte
1580,malaria/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,1412,1584,552,662,trophozoite
1581,malaria/images/4f62b14e-c6f4-4155-8f50-881558f83fae.png,479,544,209,325,trophozoite
1582,malaria/images/6c3f81d7-5670-46bd-9eaa-9b426413abb7.png,714,848,890,1006,trophozoite
1583,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,511,643,1016,1142,trophozoite
1584,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,1338,1477,813,938,trophozoite
1585,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,463,587,573,693,trophozoite
1586,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,237,356,1019,1150,ring
1587,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,658,771,27,148,gametocyte
1588,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,1400,1563,207,330,trophozoite
1589,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,105,243,249,385,difficult
1590,malaria/images/de6d3020-9347-473b-9146-8909627790f6.png,677,811,884,1021,trophozoite
1591,malaria/images/94d9fa50-d3e4-4eaf-acfc-92e7f2ed9ea5.png,338,479,329,443,difficult
1592,malaria/images/f4c00b8c-d675-4255-8277-ca65bd757f51.png,936,1069,46,159,trophozoite
1593,malaria/images/f4c00b8c-d675-4255-8277-ca65bd757f51.png,428,550,402,533,trophozoite
1594,malaria/images/f4c00b8c-d675-4255-8277-ca65bd757f51.png,107,265,903,1017,gametocyte
1595,malaria/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png,130,299,430,562,difficult
1596,malaria/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png,939,1131,254,430,difficult
1597,malaria/images/4903d9c7-de88-426a-b42d-a7e797e5ebcd.png,1125,1264,846,1008,trophozoite
1598,malaria/images/a86e0647-ae41-4b75-9d45-dd58f5ea65f5.png,38,147,370,514,difficult
1599,malaria/images/a86e0647-ae41-4b75-9d45-dd58f5ea65f5.png,708,823,588,735,difficult
1600,malaria/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,350,469,106,216,leukocyte
1601,malaria/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,1203,1335,873,1015,trophozoite
1602,malaria/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,503,612,877,1029,trophozoite
1603,malaria/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,481,646,1129,1200,trophozoite
1604,malaria/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,326,422,777,954,trophozoite
1605,malaria/images/a2a20600-f851-4db7-90f9-6f7be027c8b5.png,258,363,587,730,trophozoite
1606,malaria/images/d1144956-5a0c-4bd2-b67d-8498c82d6a12.png,792,918,818,942,trophozoite
1607,malaria/images/d1144956-5a0c-4bd2-b67d-8498c82d6a12.png,471,604,950,1057,trophozoite
1608,malaria/images/0546d843-d778-4aca-b8b5-bfe23d7c87da.png,770,868,742,854,ring
1609,malaria/images/0546d843-d778-4aca-b8b5-bfe23d7c87da.png,817,932,462,572,ring
1610,malaria/images/a6fe423a-5204-4378-bcfa-d6d298a3e9aa.png,861,977,503,639,difficult
1611,malaria/images/3f390b82-8859-4c27-bbfe-d1b242477f63.png,271,399,888,1013,trophozoite
1612,malaria/images/9dc6ed5d-6698-48cf-aab3-fd156673729c.png,1273,1355,741,844,trophozoite
1613,malaria/images/0a747cb3-c720-4572-a661-ab5670a5c42e.png,660,786,569,716,difficult
1614,malaria/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png,114,245,325,452,trophozoite
1615,malaria/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png,684,798,630,765,ring
1616,malaria/images/58f7e1da-3478-48f4-958c-e9b1cb8696aa.png,359,487,653,780,trophozoite
1617,malaria/images/abb2f9d6-26fa-4328-983c-959ef6717c05.png,1077,1192,456,584,ring
1618,malaria/images/abb2f9d6-26fa-4328-983c-959ef6717c05.png,1345,1477,621,762,trophozoite
1619,malaria/images/e81bf478-27ff-458c-ac30-9e1f8480bc5c.png,894,1027,959,1090,difficult
1620,malaria/images/e81bf478-27ff-458c-ac30-9e1f8480bc5c.png,536,647,792,926,trophozoite
1621,malaria/images/e81bf478-27ff-458c-ac30-9e1f8480bc5c.png,689,824,756,881,difficult
1622,malaria/images/42e87148-a015-4148-923a-fb83016f64e7.png,610,729,441,617,trophozoite
1623,malaria/images/69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png,870,1000,637,746,difficult
1624,malaria/images/69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png,1403,1529,531,648,trophozoite
1625,malaria/images/69b5b3de-ec64-4e5d-bcc2-44f495e06e76.png,1101,1248,1003,1115,difficult
